src 	 time 	 tahrs 	 bank 	 attitude 	 heading 	 traw 	 acc[0] 	 acc[1] 	 acc[2] 	 mag[0] 	 mag[1] 	 mag[2] 	 gyr[0] 	 gyr[1] 	 gyr[2]
1 	 26.088615 	 2000839.000000 	 -101.743179 	 -78.710861 	 312.444977 	 2000839.000000 	 -10.084681 	 -1.844280 	 0.392400 	 -0.671642 	 -0.032836 	 0.264179 	 -0.002443 	 0.006109 	 0.018326
2 	 26.092381 	 1994718.000000 	 107.879189 	 -68.256241 	 202.921875 	 1994718.000000 	 -9.417601 	 3.610080 	 1.255680 	 -0.304478 	 -0.226866 	 0.864179 	 0.004887 	 0.004887 	 0.021991
1 	 26.107693 	 2000859.000000 	 -101.689064 	 -78.723030 	 312.496735 	 2000859.000000 	 -10.006201 	 -1.883520 	 0.274680 	 -0.676119 	 -0.041791 	 0.271642 	 -0.001222 	 0.004887 	 0.021991
2 	 26.111337 	 1994728.000000 	 107.910019 	 -68.252945 	 202.952499 	 1994728.000000 	 -9.456841 	 3.570840 	 1.373400 	 -0.310448 	 -0.231343 	 0.877612 	 0.010996 	 0.009774 	 0.017104
1 	 26.126667 	 2000869.000000 	 -101.682129 	 -78.734276 	 312.504547 	 2000869.000000 	 -10.045441 	 -1.805040 	 0.353160 	 -0.667164 	 -0.035821 	 0.271642 	 0.000000 	 0.004887 	 0.018326
2 	 26.130275 	 1994748.000000 	 107.893562 	 -68.241692 	 202.940231 	 1994748.000000 	 -9.417601 	 3.649320 	 1.137960 	 -0.314925 	 -0.228358 	 0.883582 	 0.008552 	 0.004887 	 0.018326
1 	 26.145687 	 2000889.000000 	 -101.775253 	 -78.737305 	 312.418030 	 2000889.000000 	 -10.084681 	 -1.922760 	 0.588600 	 -0.452239 	 -0.022388 	 0.179104 	 0.001222 	 0.010996 	 0.017104
2 	 26.149323 	 1994768.000000 	 107.904472 	 -68.241295 	 202.952606 	 1994768.000000 	 -9.535320 	 3.610080 	 1.177200 	 -0.310448 	 -0.225373 	 0.865672 	 0.003665 	 0.003665 	 0.012217
1 	 26.164607 	 2000909.000000 	 -101.857162 	 -78.739906 	 312.336853 	 2000909.000000 	 -10.084681 	 -1.844280 	 0.431640 	 -0.668657 	 -0.040299 	 0.277612 	 -0.002443 	 0.004887 	 0.019548
2 	 26.168309 	 1994778.000000 	 107.891693 	 -68.254181 	 202.940811 	 1994778.000000 	 -9.496080 	 3.413880 	 1.059480 	 -0.307463 	 -0.231343 	 0.873134 	 0.006109 	 0.006109 	 0.020769
1 	 26.183548 	 2000939.000000 	 -101.828560 	 -78.764580 	 312.372559 	 2000939.000000 	 -10.045441 	 -1.962000 	 0.392400 	 -0.665672 	 -0.034328 	 0.261194 	 0.000000 	 0.010996 	 0.019548
2 	 26.187152 	 1994798.000000 	 107.926826 	 -68.249817 	 202.975067 	 1994798.000000 	 -9.456841 	 3.610080 	 1.255680 	 -0.313433 	 -0.231343 	 0.880597 	 0.003665 	 0.004887 	 0.013439
1 	 26.201965 	 2000949.000000 	 -101.808952 	 -78.763199 	 312.390747 	 2000949.000000 	 -9.966961 	 -1.922760 	 0.392400 	 -0.667164 	 -0.038806 	 0.261194 	 -0.004887 	 0.009774 	 0.014661
2 	 26.205141 	 1994838.000000 	 107.903984 	 -68.263313 	 202.958664 	 1994838.000000 	 -9.613801 	 3.649320 	 1.177200 	 -0.307463 	 -0.234328 	 0.873134 	 0.008552 	 0.004887 	 0.018326
1 	 26.227366 	 2000969.000000 	 -101.738365 	 -78.775116 	 312.454529 	 2000969.000000 	 -10.045441 	 -1.844280 	 0.353160 	 -0.673134 	 -0.037313 	 0.264179 	 -0.002443 	 0.007330 	 0.017104
2 	 26.230584 	 1994848.000000 	 107.920311 	 -68.258400 	 202.978210 	 1994848.000000 	 -9.496080 	 3.610080 	 1.255680 	 -0.310448 	 -0.229851 	 0.886567 	 0.012217 	 0.003665 	 0.018326
1 	 26.245434 	 2000989.000000 	 -101.694550 	 -78.780632 	 312.494507 	 2000989.000000 	 -10.006201 	 -1.883520 	 0.392400 	 -0.674627 	 -0.040299 	 0.273134 	 -0.002443 	 0.002443 	 0.014661
2 	 26.248655 	 1994858.000000 	 107.977097 	 -68.258163 	 203.032745 	 1994858.000000 	 -9.535320 	 3.531600 	 1.412640 	 -0.310448 	 -0.229851 	 0.877612 	 0.007330 	 0.002443 	 0.015882
1 	 26.263579 	 2001019.000000 	 -101.725639 	 -78.774063 	 312.469757 	 2001019.000000 	 -9.927721 	 -2.001240 	 0.431640 	 -0.667164 	 -0.035821 	 0.276119 	 0.004887 	 0.007330 	 0.017104
2 	 26.266871 	 1994878.000000 	 108.012421 	 -68.254272 	 203.062271 	 1994878.000000 	 -9.456841 	 3.610080 	 1.216440 	 -0.316418 	 -0.234328 	 0.895522 	 0.007330 	 0.007330 	 0.020769
1 	 26.281660 	 2001029.000000 	 -101.756958 	 -78.761414 	 312.438110 	 2001029.000000 	 -9.888481 	 -2.001240 	 0.510120 	 -0.667164 	 -0.035821 	 0.261194 	 -0.003665 	 0.003665 	 0.009774
2 	 26.285059 	 1994908.000000 	 108.053993 	 -68.244370 	 203.090973 	 1994908.000000 	 -9.574560 	 3.649320 	 1.216440 	 -0.310448 	 -0.232836 	 0.882090 	 -0.007330 	 0.006109 	 0.013439
1 	 26.299877 	 2001049.000000 	 -101.752472 	 -78.743866 	 312.445923 	 2001049.000000 	 -10.045441 	 -2.079720 	 0.431640 	 -0.664179 	 -0.034328 	 0.267164 	 0.001222 	 0.009774 	 0.018326
1 	 26.318394 	 2001059.000000 	 -101.768280 	 -78.734520 	 312.428680 	 2001059.000000 	 -10.045441 	 -2.040480 	 0.470880 	 -0.670149 	 -0.035821 	 0.268657 	 -0.004887 	 0.004887 	 0.017104
2 	 26.322082 	 1994938.000000 	 107.982315 	 -68.216766 	 203.021805 	 1994938.000000 	 -9.535320 	 3.727800 	 1.059480 	 -0.305970 	 -0.228358 	 0.865672 	 0.007330 	 0.007330 	 0.013439
1 	 26.336813 	 2001079.000000 	 -101.757690 	 -78.718803 	 312.442780 	 2001079.000000 	 -9.966961 	 -2.118960 	 0.392400 	 -0.671642 	 -0.031343 	 0.268657 	 0.007330 	 0.001222 	 0.021991
1 	 26.355834 	 2001099.000000 	 -101.690941 	 -78.703888 	 312.513428 	 2001099.000000 	 -9.888481 	 -1.883520 	 0.353160 	 -0.661194 	 -0.040299 	 0.268657 	 -0.002443 	 0.013439 	 0.010996
1 	 26.374452 	 2001129.000000 	 -101.647644 	 -78.691742 	 312.552551 	 2001129.000000 	 -10.006201 	 -1.922760 	 0.274680 	 -0.664179 	 -0.038806 	 0.261194 	 -0.002443 	 0.002443 	 0.021991
2 	 26.378284 	 1994988.000000 	 107.940254 	 -68.200607 	 202.987106 	 1994988.000000 	 -9.456841 	 3.727800 	 1.098720 	 -0.313433 	 -0.231343 	 0.882090 	 0.004887 	 0.006109 	 0.019548
1 	 26.393202 	 2001159.000000 	 -101.573036 	 -78.690666 	 312.626038 	 2001159.000000 	 -10.006201 	 -2.001240 	 0.431640 	 -0.664179 	 -0.035821 	 0.264179 	 0.001222 	 0.007330 	 0.023213
2 	 26.396573 	 1995018.000000 	 107.984566 	 -68.200508 	 203.025024 	 1995018.000000 	 -9.378361 	 3.570840 	 1.294920 	 -0.313433 	 -0.232836 	 0.882090 	 0.006109 	 0.006109 	 0.012217
1 	 26.411553 	 2001169.000000 	 -101.592285 	 -78.684044 	 312.608978 	 2001169.000000 	 -9.888481 	 -2.040480 	 0.470880 	 -0.670149 	 -0.037313 	 0.261194 	 0.001222 	 0.007330 	 0.024435
2 	 26.415269 	 1995048.000000 	 107.990631 	 -68.187958 	 203.037949 	 1995048.000000 	 -9.496080 	 3.688560 	 1.177200 	 -0.310448 	 -0.229851 	 0.886567 	 0.009774 	 -0.002443 	 0.014661
1 	 26.430302 	 2001189.000000 	 -101.572662 	 -78.665855 	 312.633575 	 2001189.000000 	 -10.006201 	 -2.040480 	 0.392400 	 -0.662687 	 -0.035821 	 0.261194 	 0.002443 	 0.006109 	 0.018326
2 	 26.433710 	 1995068.000000 	 107.958069 	 -68.190247 	 203.011642 	 1995068.000000 	 -9.574560 	 3.649320 	 1.059480 	 -0.311940 	 -0.232836 	 0.883582 	 0.004887 	 0.006109 	 0.024435
1 	 26.448793 	 2001209.000000 	 -101.526085 	 -78.640030 	 312.678528 	 2001209.000000 	 -9.927721 	 -2.118960 	 0.392400 	 -0.667164 	 -0.032836 	 0.258209 	 -0.004887 	 0.008552 	 0.014661
2 	 26.452196 	 1995079.000000 	 107.945107 	 -68.177483 	 203.000397 	 1995079.000000 	 -9.496080 	 3.767040 	 1.177200 	 -0.307463 	 -0.226866 	 0.873134 	 0.007330 	 0.006109 	 0.019548
1 	 26.467133 	 2001219.000000 	 -101.489342 	 -78.641624 	 312.712097 	 2001219.000000 	 -9.888481 	 -1.962000 	 0.313920 	 -0.665672 	 -0.037313 	 0.262687 	 -0.006109 	 0.006109 	 0.023213
2 	 26.470374 	 1995098.000000 	 107.925087 	 -68.169403 	 202.988083 	 1995098.000000 	 -9.456841 	 3.688560 	 1.137960 	 -0.310448 	 -0.234328 	 0.873134 	 0.013439 	 0.002443 	 0.010996
1 	 26.485252 	 2001239.000000 	 -101.430061 	 -78.650810 	 312.771118 	 2001239.000000 	 -9.966961 	 -1.844280 	 0.274680 	 -0.673134 	 -0.034328 	 0.261194 	 0.002443 	 0.002443 	 0.015882
2 	 26.488458 	 1995108.000000 	 107.912689 	 -68.172371 	 202.978577 	 1995108.000000 	 -9.496080 	 3.649320 	 1.098720 	 -0.319403 	 -0.234328 	 0.880597 	 0.007330 	 0.003665 	 0.008552
1 	 26.503205 	 2001259.000000 	 -101.352028 	 -78.656609 	 312.849182 	 2001259.000000 	 -10.006201 	 -1.962000 	 0.313920 	 -0.670149 	 -0.038806 	 0.273134 	 0.000000 	 0.007330 	 0.020769
2 	 26.506680 	 1995128.000000 	 107.890366 	 -68.176788 	 202.958313 	 1995128.000000 	 -9.574560 	 3.610080 	 1.216440 	 -0.311940 	 -0.234328 	 0.873134 	 0.002443 	 0.003665 	 0.012217
1 	 26.521241 	 2001279.000000 	 -101.332085 	 -78.678131 	 312.876709 	 2001279.000000 	 -9.849240 	 -1.844280 	 0.313920 	 -0.670149 	 -0.026866 	 0.261194 	 0.004887 	 0.006109 	 0.025656
2 	 26.539004 	 1995148.000000 	 107.958481 	 -68.190971 	 203.022766 	 1995148.000000 	 -9.574560 	 3.531600 	 1.255680 	 -0.313433 	 -0.226866 	 0.882090 	 0.001222 	 0.006109 	 0.019548
2 	 26.542341 	 1995178.000000 	 107.909744 	 -68.222069 	 202.986145 	 1995178.000000 	 -9.496080 	 3.531600 	 1.059480 	 -0.311940 	 -0.238806 	 0.883582 	 0.012217 	 0.001222 	 0.004887
1 	 26.557260 	 2001319.000000 	 -101.259590 	 -78.662376 	 312.947845 	 2001319.000000 	 -10.045441 	 -2.158200 	 0.470880 	 -0.667164 	 -0.031343 	 0.262687 	 0.001222 	 0.006109 	 0.021991
2 	 26.560505 	 1995188.000000 	 107.920029 	 -68.222450 	 202.999451 	 1995188.000000 	 -9.574560 	 3.610080 	 1.216440 	 -0.310448 	 -0.232836 	 0.889552 	 0.010996 	 0.002443 	 0.015882
1 	 26.575711 	 2001349.000000 	 -101.192635 	 -78.649597 	 313.022583 	 2001349.000000 	 -9.966961 	 -2.040480 	 0.313920 	 -0.668657 	 -0.040299 	 0.261194 	 0.006109 	 0.008552 	 0.014661
2 	 26.578773 	 1995208.000000 	 107.950470 	 -68.225327 	 203.025742 	 1995208.000000 	 -9.496080 	 3.610080 	 1.216440 	 -0.307463 	 -0.232836 	 0.867164 	 0.001222 	 0.007330 	 0.012217
1 	 26.601072 	 2001359.000000 	 -101.165245 	 -78.637199 	 313.054810 	 2001359.000000 	 -9.966961 	 -2.118960 	 0.353160 	 -0.677612 	 -0.040299 	 0.276119 	 0.007330 	 0.007330 	 0.018326
2 	 26.604312 	 1995238.000000 	 107.865196 	 -68.256142 	 202.954666 	 1995238.000000 	 -9.496080 	 3.570840 	 1.059480 	 -0.310448 	 -0.229851 	 0.862687 	 0.009774 	 0.009774 	 0.017104
1 	 26.618926 	 2001379.000000 	 -101.156006 	 -78.632362 	 313.063904 	 2001379.000000 	 -10.045441 	 -2.040480 	 0.392400 	 -0.661194 	 -0.029851 	 0.258209 	 -0.003665 	 0.008552 	 0.018326
2 	 26.622139 	 1995248.000000 	 107.873199 	 -68.262039 	 202.964218 	 1995248.000000 	 -9.456841 	 3.531600 	 1.177200 	 -0.313433 	 -0.231343 	 0.886567 	 0.008552 	 0.004887 	 0.009774
1 	 26.636788 	 2001399.000000 	 -101.190262 	 -78.617096 	 313.033722 	 2001399.000000 	 -10.006201 	 -2.001240 	 0.510120 	 -0.662687 	 -0.032836 	 0.265672 	 0.003665 	 0.010996 	 0.018326
2 	 26.639992 	 1995269.000000 	 107.862877 	 -68.267838 	 202.959427 	 1995269.000000 	 -9.496080 	 3.570840 	 1.137960 	 -0.305970 	 -0.228358 	 0.864179 	 0.007330 	 0.004887 	 0.019548
1 	 26.654729 	 2001409.000000 	 -101.216202 	 -78.614555 	 313.009583 	 2001409.000000 	 -9.966961 	 -1.962000 	 0.470880 	 -0.667164 	 -0.032836 	 0.265672 	 0.000000 	 0.007330 	 0.017104
2 	 26.657808 	 1995288.000000 	 107.878563 	 -68.276497 	 202.973099 	 1995288.000000 	 -9.653041 	 3.570840 	 1.137960 	 -0.305970 	 -0.228358 	 0.871642 	 0.003665 	 0.006109 	 0.021991
1 	 26.672576 	 2001429.000000 	 -101.282959 	 -78.602631 	 312.949799 	 2001429.000000 	 -10.045441 	 -2.001240 	 0.549360 	 -0.670149 	 -0.038806 	 0.267164 	 0.001222 	 0.012217 	 0.013439
2 	 26.690470 	 1995298.000000 	 107.860992 	 -68.278282 	 202.959457 	 1995298.000000 	 -9.613801 	 3.649320 	 1.098720 	 -0.311940 	 -0.228358 	 0.874627 	 0.009774 	 0.004887 	 0.014661
2 	 26.694086 	 1995318.000000 	 107.801208 	 -68.291435 	 202.904129 	 1995318.000000 	 -9.574560 	 3.610080 	 1.020240 	 -0.314925 	 -0.231343 	 0.879104 	 0.006109 	 0.007330 	 0.020769
1 	 26.709032 	 2001479.000000 	 -101.226608 	 -78.631744 	 313.000732 	 2001479.000000 	 -9.966961 	 -1.883520 	 0.313920 	 -0.659702 	 -0.028358 	 0.258209 	 -0.004887 	 0.004887 	 0.023213
2 	 26.712263 	 1995358.000000 	 107.803047 	 -68.307465 	 202.902206 	 1995358.000000 	 -9.574560 	 3.570840 	 1.177200 	 -0.313433 	 -0.234328 	 0.879104 	 0.012217 	 0.008552 	 0.013439
1 	 26.726722 	 2001489.000000 	 -101.204834 	 -78.642426 	 313.019470 	 2001489.000000 	 -10.006201 	 -1.883520 	 0.313920 	 -0.662687 	 -0.034328 	 0.262687 	 -0.006109 	 0.004887 	 0.025656
1 	 26.745123 	 2001509.000000 	 -101.174416 	 -78.634789 	 313.047394 	 2001509.000000 	 -9.927721 	 -2.040480 	 0.353160 	 -0.662687 	 -0.032836 	 0.264179 	 -0.002443 	 0.009774 	 0.023213
2 	 26.748705 	 1995378.000000 	 107.830154 	 -68.311134 	 202.926788 	 1995378.000000 	 -9.535320 	 3.610080 	 1.137960 	 -0.313433 	 -0.231343 	 0.879104 	 0.001222 	 0.006109 	 0.014661
1 	 26.763275 	 2001539.000000 	 -101.139473 	 -78.635574 	 313.080383 	 2001539.000000 	 -9.966961 	 -1.883520 	 0.392400 	 -0.673134 	 -0.040299 	 0.274627 	 -0.007330 	 0.006109 	 0.021991
2 	 26.766606 	 1995398.000000 	 107.803482 	 -68.309761 	 202.901260 	 1995398.000000 	 -9.417601 	 3.610080 	 1.059480 	 -0.317910 	 -0.231343 	 0.877612 	 0.003665 	 0.008552 	 0.020769
1 	 26.781479 	 2001549.000000 	 -101.169502 	 -78.643669 	 313.051086 	 2001549.000000 	 -10.006201 	 -1.883520 	 0.392400 	 -0.671642 	 -0.032836 	 0.273134 	 0.000000 	 -0.001222 	 0.024435
2 	 26.784811 	 1995429.000000 	 107.799965 	 -68.306229 	 202.901779 	 1995429.000000 	 -9.417601 	 3.688560 	 1.098720 	 -0.311940 	 -0.232836 	 0.868657 	 0.006109 	 0.007330 	 0.009774
1 	 26.799507 	 2001569.000000 	 -101.276428 	 -78.658920 	 312.949493 	 2001569.000000 	 -10.084681 	 -1.922760 	 0.510120 	 -0.667164 	 -0.037313 	 0.265672 	 0.001222 	 0.002443 	 0.020769
2 	 26.802829 	 1995438.000000 	 107.803902 	 -68.302872 	 202.912186 	 1995438.000000 	 -9.417601 	 3.610080 	 1.177200 	 -0.305970 	 -0.229851 	 0.886567 	 0.015882 	 0.001222 	 0.013439
1 	 26.817458 	 2001589.000000 	 -101.337418 	 -78.660072 	 312.884369 	 2001589.000000 	 -10.084681 	 -2.001240 	 0.470880 	 -0.664179 	 -0.029851 	 0.271642 	 -0.006109 	 0.007330 	 0.024435
2 	 26.820854 	 1995459.000000 	 107.827217 	 -68.290245 	 202.938980 	 1995459.000000 	 -9.535320 	 3.649320 	 1.255680 	 -0.311940 	 -0.231343 	 0.877612 	 0.002443 	 0.001222 	 0.017104
1 	 26.835680 	 2001619.000000 	 -101.311081 	 -78.659912 	 312.910828 	 2001619.000000 	 -9.966961 	 -1.962000 	 0.392400 	 -0.673134 	 -0.037313 	 0.264179 	 -0.003665 	 0.003665 	 0.020769
2 	 26.838798 	 1995478.000000 	 107.845154 	 -68.282013 	 202.960800 	 1995478.000000 	 -9.535320 	 3.688560 	 1.255680 	 -0.314925 	 -0.238806 	 0.904478 	 0.014661 	 0.006109 	 0.009774
1 	 26.853791 	 2001629.000000 	 -101.303444 	 -78.656509 	 312.919312 	 2001629.000000 	 -9.966961 	 -2.040480 	 0.392400 	 -0.676119 	 -0.044776 	 0.274627 	 0.000000 	 0.007330 	 0.024435
2 	 26.857271 	 1995518.000000 	 107.827545 	 -68.297043 	 202.955368 	 1995518.000000 	 -9.496080 	 3.610080 	 1.098720 	 -0.314925 	 -0.234328 	 0.877612 	 0.007330 	 0.001222 	 0.008552
1 	 26.872004 	 2001649.000000 	 -101.351921 	 -78.637360 	 312.880402 	 2001649.000000 	 -10.006201 	 -2.079720 	 0.470880 	 -0.661194 	 -0.034328 	 0.261194 	 0.007330 	 0.004887 	 0.020769
2 	 26.875137 	 1995528.000000 	 107.804535 	 -68.293877 	 202.932541 	 1995528.000000 	 -9.535320 	 3.688560 	 1.098720 	 -0.308955 	 -0.225373 	 0.873134 	 0.003665 	 0.008552 	 0.014661
1 	 26.889957 	 2001669.000000 	 -101.438583 	 -78.629021 	 312.797241 	 2001669.000000 	 -10.045441 	 -1.962000 	 0.470880 	 -0.668657 	 -0.034328 	 0.264179 	 -0.001222 	 0.001222 	 0.025656
2 	 26.893298 	 1995538.000000 	 107.787659 	 -68.300095 	 202.914993 	 1995538.000000 	 -9.574560 	 3.570840 	 1.098720 	 -0.319403 	 -0.232836 	 0.882090 	 0.003665 	 0.010996 	 0.015882
1 	 26.908276 	 2001699.000000 	 -101.326950 	 -78.620827 	 312.912506 	 2001699.000000 	 -10.084681 	 -2.040480 	 0.313920 	 -0.665672 	 -0.029851 	 0.262687 	 -0.002443 	 0.010996 	 0.015882
2 	 26.911576 	 1995558.000000 	 107.791954 	 -68.290504 	 202.919769 	 1995558.000000 	 -9.535320 	 3.649320 	 1.216440 	 -0.310448 	 -0.232836 	 0.880597 	 0.006109 	 0.003665 	 0.018326
1 	 26.926389 	 2001709.000000 	 -101.275902 	 -78.613075 	 312.963379 	 2001709.000000 	 -10.084681 	 -2.118960 	 0.274680 	 -0.667164 	 -0.038806 	 0.261194 	 0.000000 	 0.004887 	 0.019548
2 	 26.929655 	 1995588.000000 	 107.826897 	 -68.278824 	 202.956512 	 1995588.000000 	 -9.456841 	 3.610080 	 1.255680 	 -0.316418 	 -0.229851 	 0.882090 	 -0.001222 	 0.002443 	 0.018326
1 	 26.944552 	 2001729.000000 	 -101.210495 	 -78.612808 	 313.028656 	 2001729.000000 	 -10.084681 	 -1.962000 	 0.353160 	 -0.664179 	 -0.034328 	 0.264179 	 0.000000 	 0.008552 	 0.017104
2 	 26.947809 	 1995598.000000 	 107.846947 	 -68.282196 	 202.979340 	 1995598.000000 	 -9.535320 	 3.570840 	 1.255680 	 -0.307463 	 -0.234328 	 0.864179 	 0.012217 	 0.004887 	 0.010996
1 	 26.970019 	 2001739.000000 	 -101.184402 	 -78.611855 	 313.054901 	 2001739.000000 	 -10.045441 	 -2.001240 	 0.353160 	 -0.667164 	 -0.035821 	 0.265672 	 -0.001222 	 0.008552 	 0.019548
2 	 26.973214 	 1995619.000000 	 107.891602 	 -68.285744 	 203.025223 	 1995619.000000 	 -9.535320 	 3.570840 	 1.177200 	 -0.316418 	 -0.234328 	 0.883582 	 0.002443 	 0.000000 	 0.013439
1 	 26.987885 	 2001759.000000 	 -101.173737 	 -78.604279 	 313.064026 	 2001759.000000 	 -10.045441 	 -2.001240 	 0.431640 	 -0.662687 	 -0.037313 	 0.264179 	 -0.002443 	 0.002443 	 0.019548
2 	 26.991236 	 1995628.000000 	 107.909584 	 -68.285614 	 203.044083 	 1995628.000000 	 -9.535320 	 3.649320 	 1.216440 	 -0.316418 	 -0.237313 	 0.892537 	 0.006109 	 0.000000 	 0.007330
1 	 27.006107 	 2001779.000000 	 -101.181564 	 -78.609428 	 313.057190 	 2001779.000000 	 -9.966961 	 -1.962000 	 0.274680 	 -0.665672 	 -0.032836 	 0.273134 	 0.000000 	 -0.001222 	 0.020769
2 	 27.009271 	 1995649.000000 	 107.929298 	 -68.279335 	 203.067429 	 1995649.000000 	 -9.535320 	 3.649320 	 1.294920 	 -0.314925 	 -0.231343 	 0.879104 	 0.009774 	 0.007330 	 0.009774
1 	 27.024518 	 2001809.000000 	 -101.164162 	 -78.603088 	 313.073700 	 2001809.000000 	 -10.045441 	 -2.001240 	 0.470880 	 -0.668657 	 -0.037313 	 0.274627 	 0.000000 	 0.006109 	 0.018326
2 	 27.028093 	 1995668.000000 	 107.928017 	 -68.284485 	 203.072830 	 1995668.000000 	 -9.574560 	 3.649320 	 1.177200 	 -0.307463 	 -0.231343 	 0.882090 	 0.012217 	 0.006109 	 0.008552
1 	 27.043159 	 2001819.000000 	 -101.182655 	 -78.603188 	 313.059387 	 2001819.000000 	 -10.006201 	 -1.962000 	 0.431640 	 -0.661194 	 -0.034328 	 0.259701 	 0.004887 	 0.006109 	 0.019548
2 	 27.046960 	 1995708.000000 	 107.987823 	 -68.298889 	 203.124161 	 1995708.000000 	 -9.535320 	 3.531600 	 1.216440 	 -0.302985 	 -0.228358 	 0.871642 	 0.001222 	 0.003665 	 0.017104
1 	 27.062068 	 2001839.000000 	 -101.131630 	 -78.589554 	 313.107574 	 2001839.000000 	 -10.045441 	 -2.079720 	 0.392400 	 -0.665672 	 -0.034328 	 0.267164 	 -0.006109 	 0.004887 	 0.018326
2 	 27.065941 	 1995718.000000 	 107.987213 	 -68.299530 	 203.125534 	 1995718.000000 	 -9.574560 	 3.610080 	 1.177200 	 -0.307463 	 -0.228358 	 0.876119 	 0.008552 	 0.004887 	 0.015882
1 	 27.081093 	 2001859.000000 	 -101.090782 	 -78.583260 	 313.154144 	 2001859.000000 	 -10.006201 	 -2.001240 	 0.313920 	 -0.668657 	 -0.032836 	 0.262687 	 0.003665 	 0.003665 	 0.020769
2 	 27.084940 	 1995729.000000 	 108.011925 	 -68.300438 	 203.152527 	 1995729.000000 	 -9.613801 	 3.570840 	 1.294920 	 -0.308955 	 -0.229851 	 0.874627 	 0.012217 	 0.003665 	 0.017104
1 	 27.100085 	 2001869.000000 	 -101.110451 	 -78.589165 	 313.134521 	 2001869.000000 	 -10.084681 	 -1.922760 	 0.431640 	 -0.665672 	 -0.035821 	 0.261194 	 -0.002443 	 0.006109 	 0.021991
2 	 27.103858 	 1995748.000000 	 108.019432 	 -68.292809 	 203.155746 	 1995748.000000 	 -9.496080 	 3.649320 	 1.098720 	 -0.313433 	 -0.231343 	 0.873134 	 0.004887 	 0.009774 	 0.010996
1 	 27.119055 	 2001899.000000 	 -101.180458 	 -78.605888 	 313.066711 	 2001899.000000 	 -10.006201 	 -1.883520 	 0.431640 	 -0.682090 	 -0.041791 	 0.267164 	 -0.006109 	 0.002443 	 0.018326
2 	 27.126036 	 1995778.000000 	 107.933487 	 -68.284782 	 203.085358 	 1995778.000000 	 -9.535320 	 3.688560 	 1.137960 	 -0.316418 	 -0.229851 	 0.901493 	 0.006109 	 0.006109 	 0.014661
1 	 27.141185 	 2001919.000000 	 -101.207932 	 -78.611412 	 313.041595 	 2001919.000000 	 -10.045441 	 -1.922760 	 0.353160 	 -0.670149 	 -0.029851 	 0.264179 	 -0.001222 	 0.008552 	 0.010996
1 	 27.156026 	 2001939.000000 	 -101.150726 	 -78.608650 	 313.099609 	 2001939.000000 	 -9.927721 	 -1.962000 	 0.392400 	 -0.664179 	 -0.035821 	 0.267164 	 0.004887 	 0.007330 	 0.014661
2 	 27.158968 	 1995808.000000 	 107.923035 	 -68.276367 	 203.074982 	 1995808.000000 	 -9.574560 	 3.610080 	 1.098720 	 -0.308955 	 -0.234328 	 0.879104 	 0.003665 	 0.004887 	 0.015882
1 	 27.173486 	 2001969.000000 	 -101.229752 	 -78.625748 	 313.024231 	 2001969.000000 	 -9.888481 	 -1.962000 	 0.431640 	 -0.664179 	 -0.031343 	 0.262687 	 0.003665 	 -0.001222 	 0.025656
2 	 27.176528 	 1995829.000000 	 107.886887 	 -68.268784 	 203.047089 	 1995829.000000 	 -9.574560 	 3.610080 	 1.098720 	 -0.311940 	 -0.228358 	 0.888060 	 0.009774 	 0.003665 	 0.017104
1 	 27.190931 	 2001979.000000 	 -101.253532 	 -78.618500 	 313.004028 	 2001979.000000 	 -10.123920 	 -2.079720 	 0.470880 	 -0.664179 	 -0.037313 	 0.262687 	 0.003665 	 0.006109 	 0.020769
2 	 27.194033 	 1995859.000000 	 107.867073 	 -68.270309 	 203.036896 	 1995859.000000 	 -9.339121 	 3.610080 	 1.137960 	 -0.313433 	 -0.228358 	 0.888060 	 0.019548 	 0.003665 	 0.012217
1 	 27.208468 	 2001999.000000 	 -101.239075 	 -78.613708 	 313.024811 	 2001999.000000 	 -10.084681 	 -2.001240 	 0.470880 	 -0.664179 	 -0.040299 	 0.264179 	 0.002443 	 0.012217 	 0.021991
2 	 27.211882 	 1995869.000000 	 107.855659 	 -68.266747 	 203.030624 	 1995869.000000 	 -9.456841 	 3.649320 	 1.098720 	 -0.308955 	 -0.234328 	 0.874627 	 0.010996 	 0.000000 	 0.014661
1 	 27.226491 	 2002029.000000 	 -101.283913 	 -78.601288 	 312.978424 	 2002029.000000 	 -10.006201 	 -2.001240 	 0.431640 	 -0.673134 	 -0.035821 	 0.265672 	 -0.007330 	 0.007330 	 0.021991
2 	 27.229559 	 1995889.000000 	 107.839447 	 -68.268745 	 203.021637 	 1995889.000000 	 -9.496080 	 3.570840 	 1.177200 	 -0.304478 	 -0.231343 	 0.873134 	 0.015882 	 0.001222 	 0.021991
1 	 27.244001 	 2002039.000000 	 -101.306404 	 -78.602562 	 312.954926 	 2002039.000000 	 -9.927721 	 -1.962000 	 0.470880 	 -0.659702 	 -0.028358 	 0.259701 	 -0.004887 	 0.008552 	 0.024435
2 	 27.247121 	 1995919.000000 	 107.816025 	 -68.274620 	 203.008102 	 1995919.000000 	 -9.496080 	 3.570840 	 1.177200 	 -0.316418 	 -0.232836 	 0.883582 	 0.013439 	 0.001222 	 0.018326
