time 	 pedal_angle(deg) 	 bike speed(km/h) 	 distance(m) 	 cadence(rpm) 	 HR (BPM) 
22.544 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.545 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.555 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.572 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.574 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.575 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.577 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.578 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.580 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.582 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.583 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.587 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.588 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.590 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.591 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.595 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.596 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.598 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.599 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.601 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.603 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.605 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.606 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.609 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.610 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.612 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.614 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.615 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.617 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.618 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.619 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.621 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.622 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.624 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.626 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
22.628 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.630 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.631 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.632 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.634 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.635 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.637 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.638 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.639 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.644 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.648 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.649 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.651 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.652 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.653 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.661 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.687 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.689 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.690 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.692 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.693 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.695 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.697 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.698 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.700 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.703 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.704 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.707 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.708 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.710 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.711 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.716 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.717 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.719 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.720 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.722 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.724 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.726 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.727 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.729 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.730 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.732 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.756 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.758 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.773 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.775 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.776 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.788 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.789 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.797 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.799 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.807 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.809 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.816 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.817 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.820 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.823 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.826 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.831 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.835 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.841 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
22.847 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.849 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.854 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.857 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.863 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.865 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.875 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.886 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.904 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.905 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.907 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.908 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.910 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.913 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.915 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.917 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.918 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.920 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.922 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.923 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.925 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.926 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.932 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.933 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.935 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.937 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.939 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.940 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.942 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.943 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.945 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.946 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.948 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.950 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
22.953 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.955 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.956 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.958 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.959 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.961 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.963 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.966 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.972 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.974 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.976 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.978 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.979 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.981 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.982 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
22.985 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
23.000 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
23.012 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
23.021 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.026 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.029 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.036 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.037 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.048 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.049 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.053 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.060 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.068 	 269.7 	 -0.0 	 -0.0 	 0.3 	 0 
23.069 	 269.7 	 -0.0 	 -0.0 	 0.3 	 0 
23.082 	 269.7 	 -0.0 	 -0.0 	 0.3 	 0 
23.083 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.087 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.095 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.113 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.119 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.120 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.124 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.144 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.145 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
23.146 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
23.148 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.172 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.195 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.197 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.207 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.209 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.210 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.228 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.231 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.241 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.243 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.255 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.256 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
23.257 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
23.278 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
23.280 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.281 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.290 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.291 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.302 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.303 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.305 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.306 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.334 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.342 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.344 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.346 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.347 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.349 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.364 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.365 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.376 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.377 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.379 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.380 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.382 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.383 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.396 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.397 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.399 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.408 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.409 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.411 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.412 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.424 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.425 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.427 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.451 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.458 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.459 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.469 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.471 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.472 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.480 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.483 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.484 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.493 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.494 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.496 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.504 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.506 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.508 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.517 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.519 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.528 	 269.6 	 -0.0 	 -0.0 	 0.1 	 0 
23.530 	 269.6 	 -0.0 	 -0.0 	 0.1 	 0 
23.531 	 269.6 	 -0.0 	 -0.0 	 0.1 	 0 
23.539 	 269.6 	 -0.0 	 -0.0 	 0.1 	 0 
23.541 	 269.6 	 -0.0 	 -0.0 	 0.1 	 0 
23.551 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.575 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.576 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.578 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.579 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.587 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.597 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.598 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.600 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.601 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.603 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.643 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.645 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.655 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.657 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.674 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.692 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.694 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.695 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.703 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.704 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.748 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.750 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.760 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.762 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.763 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.774 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.776 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.798 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.800 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.801 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.832 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.833 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.835 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.857 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.858 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.869 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.870 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.871 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.880 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.882 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.892 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.894 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.895 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
23.919 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.924 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.928 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.930 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.940 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
23.941 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.024 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.045 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.049 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.058 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.059 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.088 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.090 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.091 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.100 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.101 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.105 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.117 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.118 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.120 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.130 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.172 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.174 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.176 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.214 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.216 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.219 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.221 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.222 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.224 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.225 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.226 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.228 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.229 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.231 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.232 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.234 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.236 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.237 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.239 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.240 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.242 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.243 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.245 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.247 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.248 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.250 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.251 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.254 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.255 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.257 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.259 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.260 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.262 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.263 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.292 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.296 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.297 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.328 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.329 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.331 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.332 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.339 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.348 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.349 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.363 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.364 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.366 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.367 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.375 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.390 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.392 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.410 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.412 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.413 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.415 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.416 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.422 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.424 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.436 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.438 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.439 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.441 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.443 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.446 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.447 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.450 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.451 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.453 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.454 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.456 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.457 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.459 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.464 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.466 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.467 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.468 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.470 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.471 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.473 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.474 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.476 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.478 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.479 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.481 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.482 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.484 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
24.486 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.488 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.490 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.491 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.493 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.495 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.497 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
24.500 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
